Semana,Hora Rutura,Hora da rutura,Seção,Tipo de requisição,OT,REQ,Tipo Produto,Nº Produto,Descrição,Qtd. Req.,Qtd. Env.,Qtd. Falta,Un. Med,Data, Stock CT, Stock FF,Em trânsito da FF,Tipologia Rutura,
jul.,Rutura 18h,Rutura 18h,COZINHA QUENTE ,NORMAL,OT25048234,483919,Congelados,PSEM0009,EMPADA DE BACALHAU 120GR,15,0,15,#N/A,7/7/2025,0,0,0,Sem Stock Físico e BC,Entrega prevista 10-jul
jul.,Rutura 18h,Rutura 18h,COZINHA QUENTE ,NORMAL,OT25048351,484019,Consumíveis,ELLU0001,Luvas borracha (par) M,12,0,12,UN,7/7/2025,0,0,0,Sem Stock Físico e BC,
jul.,Rutura 18h,Rutura 18h,COZINHA QUENTE - EK,NORMAL,OT25048335,484003,Secos,CEOR0002,Oregao seco,0,0,0,KG,7/7/2025,0,0,0,Sem Stock Físico e BC,
jul.,Rutura 18h,Rutura 18h,TSU - EK,NORMAL-8H,OT25047995,483744,Congelados,ADQU0008,QUEIJADA FEIJÃO,3,0,3,#N/A,7/7/2025,0,0,0,Sem Stock Físico e BC,
jul.,Rutura 18h,Rutura 18h,COZINHA FRIA,NORMAL-8H,OT25048411,484076,"F&V, Pão & Iogurtes",CFMO0002,morangos s/ rama higienizados,"3,99",0,"3,99",KG,7/8/2025,0,0,0,Sem Stock Físico e BC,"Encomenda para 07-jul porém o fornecedor não entregou esse artigo as segunda feiras, 08-jul fornecedor tb não entregou| nova entrega pra 09-jul"
jul.,Rutura 18h,Rutura 18h,COZINHA FRIA,NORMAL-8H,OT25048420,484085,"F&V, Pão & Iogurtes",CFPE0009,Pessego careca lavado,7,0,7,KG,7/8/2025,0,0,0,Sem Stock Físico e BC,
jul.,Rutura 18h,Rutura 18h,COZINHA FRIA,NORMAL,OT25048714,484285,Secos,CEOR0002,Oregao seco,"0,4",0,"0,4",KG,7/8/2025,0,0,0,Sem Stock Físico e BC,"Rutura fornecedor principal (Recheio), sem fornecedor alternativo "
jul.,Rutura 18h,Rutura 18h,COZINHA FRIA - EK,NORMAL,OT25048531,484130,"F&V, Pão & Iogurtes",CFMO0002,morangos s/ rama higienizados,"3,25",0,"3,25",KG,7/8/2025,0,0,0,Sem Stock Físico e BC,"Encomenda para 07-jul porém o fornecedor não entregou esse artigo as segunda feiras, 08-jul fornecedor tb não entregou| nova entrega pra 09-jul"
jul.,Rutura 18h,Rutura 18h,COZINHA FRIA - KOREIA,NORMAL,OT25048692,484264,"F&V, Pão & Iogurtes",CFME0005,Melancia sem pevides lavada,"0,09",0,"0,09",KG,7/8/2025,0,0,0,Sem Stock Físico e BC,Gestão desperdício 
jul.,Rutura 18h,Rutura 18h,COZINHA QUENTE ,NORMAL,OT25048570,484156,Secos,CECO0005,Coentros moidos,"0,02",0,"0,02",KG,7/8/2025,0,0,0,Sem Stock Físico e BC,Rutura fornecedor | Avaliar compra exterior Não foi efetuada
jul.,Rutura 18h,Rutura 18h,COZINHA QUENTE ,NORMAL,OT25048570,484156,Secos,CSAV0004,Avela miolo,"0,57",0,"0,57",KG,7/8/2025,0,0,0,Sem Stock Físico e BC,Artigo sem fornecedor - aparentemente existem 2 códigos (1 e 4) e a CQ quer sem pele que é o código CSAV0002 SEM STOCK  FÍSICO EM CTP
jul.,Rutura 18h,Rutura 18h,COZINHA QUENTE ,NORMAL,OT25048570,484156,Secos,CEMA0004,Manjericao seco,"0,05",0,"0,05",KG,7/8/2025,0,0,0,Sem Stock Físico e BC,"Rutura fornecedor principal (Recheio), sem fornecedor alternativo "
jul.,Rutura 18h,Rutura 18h,COZINHA QUENTE ,NORMAL,OT25048570,484156,Secos,CEOR0002,Oregao seco,"0,16",0,"0,16",KG,7/8/2025,0,0,0,Sem Stock Físico e BC,"Rutura fornecedor principal (Recheio), sem fornecedor alternativo "
jul.,Rutura 18h,Rutura 18h,COZINHA QUENTE ,NORMAL,OT25048570,484156,Secos,CEER0001,Ervas aromaticas,0,0,0,KG,7/8/2025,0,0,0,Sem Stock Físico e BC,Rutura fornecedor
jul.,Rutura 18h,Rutura 18h,COZINHA QUENTE ,NORMAL,OT25048570,484156,Secos,CEPI0014,Pimenta branca c/ moinho ,"0,01",0,"0,01",KG,7/8/2025,0,0,0,Sem Stock Físico e BC,Descontinuado 
jul.,Rutura 18h,Rutura 18h,COZINHA QUENTE ,NORMAL,OT25048570,484156,Secos,CETO0001,Tomilho seco ,0,0,0,KG,7/8/2025,0,0,0,Sem Stock Físico e BC,"Expedido>>Requisitado CQ 28-jun 0,148 vs 0,003 kg |  Fornecedor não entregou no dia 02-jul | nova entrega 09-jul"
jul.,Rutura 18h,Rutura 18h,TSU - EK,NORMAL-8H,OT25048259,483944,Congelados,ADQU0008,QUEIJADA DE FEIJÃO,4,0,4,#N/A,7/8/2025,0,0,0,Sem Stock Físico e BC,
jul.,Rutura 18h,Rutura 18h,TSU - EK,NORMAL-8H,OT25048260,483945,Refrigerados,BLIO0059,Iog .aroma coco Halal 120gr,1,0,1,UN,7/8/2025,0,0,0,Sem Stock Físico e BC,
jul.,Rutura 18h,Rutura 18h,COZINHA FRIA - EK,NORMAL,OT25049028,484448,Secos,PPFO0025,PÃO FORMA S. SÉSAMO E LINHAÇA FAT 590G,1,0,1,UN,7/9/2025,0,0,0,Sem Stock Físico e BC,Não se compra devido a MOQ | Sugestão do PD é trocar por PPFO0011 Forma integral ou PPFO0001 Forma centeio
jul.,Rutura 18h,Rutura 18h,COZINHA FRIA - KOREIA,NORMAL,OT25049005,484426,Secos,CEPI0025,PIMENTA EM PÓ GOCHUGARU GROSSO,"0,06",0,"0,06",#N/A,7/9/2025,0,0,0,Sem Stock Físico e BC,Esteve em rutura no fornecedor | Entrega prevista 23-jul
jul.,Rutura 18h,Rutura 18h,COZINHA FRIA - KOREIA,NORMAL,OT25049005,484426,"F&V, Pão & Iogurtes",CVCO0034,Cogumelo shitake fresco,"0,1",0,"0,1",KG,7/9/2025,0,0,0,Sem Stock Físico e BC,
jul.,Rutura 18h,Rutura 18h,COZINHA FRIA - KOREIA,NORMAL,OT25049006,484427,"F&V, Pão & Iogurtes",CVCE0030,Cebolo,"0,25",0,"0,25",KG,7/9/2025,0,0,0,Sem Stock Físico e BC,
jul.,Rutura 18h,Rutura 18h,COZINHA QUENTE ,NORMAL,OT25048968,484391,"F&V, Pão & Iogurtes",CVBA0034,Batata doce descascada,"59,52",0,"59,52",#N/A,7/9/2025,0,0,0,Sem Stock Físico e BC,
jul.,Rutura 18h,Rutura 18h,COZINHA QUENTE ,NORMAL,OT25048968,484391,Secos,CEMA0004,Manjericao seco,"0,07",0,"0,07",KG,7/9/2025,0,0,0,Sem Stock Físico e BC,Rutura fornecedor | Compra exterior
jul.,Rutura 18h,Rutura 18h,COZINHA QUENTE ,NORMAL,OT25048953,484382,Secos,CEPI0014,Pimenta branca c/moinho,"0,01",0,"0,01",KG,7/9/2025,0,0,0,Sem Stock Físico e BC,Descontinuado |Compra exterior 
jul.,Rutura 18h,Rutura 18h,COZINHA QUENTE - KOREIA,NORMAL,OT25048987,484410,"F&V, Pão & Iogurtes",CVCE0030,Cebolo,"0,23",0,"0,23",KG,7/9/2025,0,0,0,Sem Stock Físico e BC,
jul.,Rutura 18h,Rutura 18h,COZINHA QUENTE - KOREIA,NORMAL,OT25048986,484409,"F&V, Pão & Iogurtes",CVCE0024,Cenoura baby fresca com pe,"0,53",0,"0,53",KG,7/9/2025,0,0,0,Sem Stock Físico e BC,
jul.,Rutura 18h,Rutura 18h,COZINHA FRIA,NORMAL-8H,OT25049561,484763,"F&V, Pão & Iogurtes",CFMO0002,morangos s/ rama higienizados,"4,362",0,"4,362",KG,7/10/2025,0,300,0,A pedir à FF,
jul.,Rutura 18h,Rutura 18h,TSU - KE,NORMAL-8H,OT25049267,484598,Congelados,BGGE0008,Gelado haagen dazs morango,13,0,13,UN,7/10/2025,0,0,0,Sem Stock Físico e BC,
jul.,Rutura 18h,Rutura 18h,COZINHA FRIA,NORMAL-8H,OT25049561,484763,"F&V, Pão & Iogurtes",CFMO0002,morangos s/ rama higienizados,"4,36",0,"4,36",KG,7/11/2025,0,0,0,Sem Stock Físico e BC,Rutura do fornecedor | alternativa?
jul.,Rutura 18h,Rutura 18h,COZINHA FRIA,NORMAL,OT25049895,484989,"F&V, Pão & Iogurtes",CVNA0002,Nabos descascados lavados,"3,35",0,"3,35",KG,7/11/2025,0,0,0,Sem Stock Físico e BC,
jul.,Rutura 18h,Rutura 18h,COZINHA FRIA,NORMAL,OT25049884,484978,"F&V, Pão & Iogurtes",CFPE0009,Pessego careca lavado,36,0,36,KG,7/11/2025,0,0,0,Sem Stock Físico e BC,
jul.,Rutura 18h,Rutura 18h,COZINHA FRIA - EK,NORMAL,OT25049791,484926,"F&V, Pão & Iogurtes",CEMA0001,Malaguetas vermelhas,"0,04",0,"0,04",KG,7/11/2025,0,0,0,Sem Stock Físico e BC,
jul.,Rutura 18h,Rutura 18h,COZINHA FRIA - EK,NORMAL,OT25049791,484926,"F&V, Pão & Iogurtes",CFAM0002,Ameixa preta lavada,"1,05",0,"1,05",KG,7/11/2025,0,0,0,Sem Stock Físico e BC,
jul.,Rutura 18h,Rutura 18h,COZINHA FRIA - EK,NORMAL,OT25049791,484926,"F&V, Pão & Iogurtes",CFFR0004,Framboesa,"0,49",0,"0,49",KG,7/11/2025,0,0,0,Sem Stock Físico e BC,"Rejeitado 11-jul, Produto com bolor| nova entrega 12-jul"
jul.,Rutura 18h,Rutura 18h,COZINHA FRIA - EK,NORMAL,OT25049791,484926,"F&V, Pão & Iogurtes",CFMO0002,morangos s/ rama higienizados,"3,44",0,"3,44",KG,7/11/2025,0,0,0,Sem Stock Físico e BC,Rutura do fornecedor | alternativa?
jul.,Rutura 18h,Rutura 18h,COZINHA FRIA - EK,NORMAL,OT25049791,484926,"F&V, Pão & Iogurtes",CFTO0001,Toranja lavada,"2,68",0,"2,68",KG,7/11/2025,8,0,0,Acerto de Inventário,
jul.,Rutura 18h,Rutura 18h,COZINHA QUENTE - EK,NORMAL,OT25049786,484921,"F&V, Pão & Iogurtes",CVBE0003,Beterraba lavada,"0,44",0,"0,44",KG,7/11/2025,0,0,0,Sem Stock Físico e BC,falha na entrega no dia 11-jul OC25008422| artigo  vai sempre para CT CADUCAD| gestão de desperdício 
jul.,Rutura 18h,Rutura 18h,COZINHA QUENTE - KOREIA,NORMAL,OT25049746,484882,Congelados,PIKE0018,BIBIMBAP W/CARROTS,194,120,74,#N/A,7/11/2025,0,0,0,Sem Stock Físico e BC,Rutura fornecedor | trocado por produto feito na casa
jul.,Rutura 18h,Rutura 18h,REFEITÓRIO COZINHA QUENTE,NORMAL,OT25049782,484917,"F&V, Pão & Iogurtes",CVCO0005,Couve coracao,10,0,10,KG,7/11/2025,0,0,0,Sem Stock Físico e BC,Gestão de desperdício 
jul.,Rutura 18h,Rutura 18h,PASTELARIA,NORMAL,OT25049800,484933,Secos,BLLE0006,Leite condensado,"9,83","9,62","0,21",KG,7/11/2025,0,0,0,Sem Stock Físico e BC,Falha fornecedor | Entrega prevista 11-Jul FF | Avaliar tentativa compra exterior
jul.,Rutura 18h,Rutura 18h,PASTELARIA,NORMAL,OT25049815,484948,Congelados,PCMI0032,MINI TARTELETES DE FRAMBOESA 14 GRS,26,0,26,#N/A,7/11/2025,0,441,0,A pedir à FF,
jul.,Rutura 18h,Rutura 18h,REFEITÓRIO PASTELARIA,NORMAL,OT25049946,485030,Secos,AMLA0005,Massa aletria,"8,26",0,"8,26",KG,7/11/2025,0,0,0,Sem Stock Físico e BC,
jul.,Rutura 18h,Rutura 18h,COZINHA FRIA,NORMAL,OT25050190,485205,Refrigerados,BQVA0024,Qjo vaca ilha velho,5,"0,9","4,1",KG,7/12/2025,0,0,0,Sem Stock Físico e BC,
jul.,Rutura 18h,Rutura 18h,COZINHA FRIA - EK,NORMAL,OT25050046,485079,"F&V, Pão & Iogurtes",CFFR0004,Framboesa,"0,46",0,"0,46",KG,7/12/2025,0,0,0,Sem Stock Físico e BC,
jul.,Rutura 18h,Rutura 18h,COZINHA FRIA - EK,NORMAL,OT25050046,485079,"F&V, Pão & Iogurtes",CFMI0003,Mirtilo fresco lavado,"1,258",0,"1,26",KG,7/12/2025,0,0,0,Sem Stock Físico e BC,
jul.,Rutura 18h,Rutura 18h,COZINHA FRIA - EK,NORMAL,OT25050046,485079,"F&V, Pão & Iogurtes",CFMO0002,morangos s/ rama higienizados,"3,358",0,"3,36",KG,7/12/2025,0,0,0,Sem Stock Físico e BC,
jul.,Rutura 18h,Rutura 18h,COZINHA QUENTE ,NORMAL  ,OT25050093,485123,"F&V, Pão & Iogurtes",CVCE0024,Cenoura baby fresca com pe,6,0,6,KG,7/12/2025,0,0,0,Sem Stock Físico e BC,
jul.,Rutura 18h,Rutura 18h,REFEITORIO COZINHA QUENTE,NORMAL,OT25050084,485115,"F&V, Pão & Iogurtes",CVNA0001,Nabicas lavada,"9,569",0,"9,57",KG,7/12/2025,0,0,0,Sem Stock Físico e BC,
jul.,Rutura 18h,Rutura 18h,REFEITORIO COZINHA QUENTE,NORMAL,OT25050085,485116,"F&V, Pão & Iogurtes",CVNA0001,Nabicas lavada,"0,431",0,"0,43",KG,7/12/2025,0,0,0,Sem Stock Físico e BC,
jul.,Rutura 18h,Rutura 18h,TSU - EK,NORMAL-8H,OT25049690,484839,Congelados,PCQU0011,QUEQUE LARANJA 45gr ADB,5,0,5,UN,7/12/2025,0,0,0,Sem Stock Físico e BC,
jul.,Rutura 18h,Rutura 18h,PASTELARIA,NORMAL,OT25050153,485169,"F&V, Pão & Iogurtes",CFMI0003,Mirtilo fresco lavado,"0,132",0,"0,13",KG,7/12/2025,0,0,0,Sem Stock Físico e BC,
jul.,Rutura 18h,Rutura 18h,PASTELARIA,NORMAL,OT25050136,485152,Secos,BLLE0022,Leite em po,"0,147",0,"0,15",KG,7/12/2025,0,0,0,Sem Stock Físico e BC,
jul.,Rutura 18h,Rutura 18h,R.P.L. - REFEITÓRIO,NORMAL,OT25050089,485120,Consumíveis,GPCO0005,COPO PAPEL P/DISPENSADOR,500,200,300,UN,7/12/2025,0,26000,0,A pedir à FF,
jul.,Rutura 18h,Rutura 18h,COZINHA FRIA,NORMAL - 8H,OT25050219,485234,Refrigerados,BQCA0003,Qjo vaca fresco,"1,191",0,"1,191",KG,7/13/2025,0,0,0,Sem Stock Físico e BC,
jul.,Rutura 18h,Rutura 18h,COZINHA FRIA,NORMAL - 8H,OT25050220,485235,"F&V, Pão & Iogurtes",CFMI0003,Mirtilo fresco lavado,"0,265",0,"0,265",KG,7/13/2025,0,0,0,Sem Stock Físico e BC,
jul.,Rutura 18h,Rutura 18h,COZINHA FRIA,NORMAL - 8H,OT25050220,485235,"F&V, Pão & Iogurtes",CFMO0002,morangos s/ rama higienizados,"5,597",0,"5,597",KG,7/13/2025,0,0,0,Sem Stock Físico e BC,
jul.,Rutura 18h,Rutura 18h,COZINHA FRIA,NORMAL - 8H,OT25050220,485235,"F&V, Pão & Iogurtes",CFPE0009,Pessego careca lavado,"9,38",0,"9,375",KG,7/13/2025,0,0,0,Sem Stock Físico e BC,
jul.,Rutura 18h,Rutura 18h,COZINHA FRIA,NORMAL,OT25050455,485394,"F&V, Pão & Iogurtes",CFPE0009,Pessego careca lavado,35,"30,06","4,94",KG,7/13/2025,0,0,0,Sem Stock Físico e BC,
jul.,Rutura 18h,Rutura 18h,COZINHA FRIA,NORMAL,OT25050464,485403,"F&V, Pão & Iogurtes",CVBA0033,Batata laranja doce descascada,"0,308",0,"0,308",#N/A,7/13/2025,0,0,0,Sem Stock Físico e BC,
jul.,Rutura 18h,Rutura 18h,COZINHA QUENTE ,NORMAL,OT25050316,485268,Secos,CEMA0004,Manjericao seco,"0,043",0,"0,043",KG,7/13/2025,0,0,0,Sem Stock Físico e BC,
jul.,Rutura 18h,Rutura 18h,COZINHA QUENTE ,NORMAL,OT25050325,485277,"F&V, Pão & Iogurtes",CFMI0003,Mirtilo fresco lavado,"0,021",0,"0,021",KG,7/13/2025,0,0,0,Sem Stock Físico e BC,
jul.,Rutura 18h,Rutura 18h,COZINHA QUENTE - EK,NORMAL,OT25050364,485312,"F&V, Pão & Iogurtes",CVCE0024,Cenoura baby fresca com pe,"5,992",0,"5,992",KG,7/13/2025,0,0,0,Sem Stock Físico e BC,
jul.,Rutura 18h,Rutura 18h,COZINHA QUENTE - EK,NORMAL,OT25050360,485309,"F&V, Pão & Iogurtes",CFTO0002,Toranja vermelha,"0,029",0,"0,029",KG,7/13/2025,0,0,0,Sem Stock Físico e BC,
jul.,Rutura 18h,Rutura 18h,REF. PASTELARIA,NORMAL,OT25050433,485376,secos,AMLA0005,Massa aletria,"9,41",0,"9,41",KG,7/13/2025,0,0,0,Sem Stock Físico e BC,
jul.,Rutura 18h,Rutura 18h,RPL,NORMAL,OT25050344,485296,Secos,ADCA0006,Canela po frasco 33gr,5,0,5,UN,7/13/2025,0,0,0,Sem Stock Físico e BC,
jul.,Rutura 18h,Rutura 18h,COZINHA FRIA,NORMAL-8H,OT25050491,485430,"F&V, Pão & Iogurtes",CFMO0002,morangos s/ rama higienizados,"3,29",0,"3,29",KG,7/14/2025,0,0,0,Sem Stock Físico e BC,Fornecedor não entregou 13-jul OC25008466 | Não costuma entregar na segunda feira | Nova entrega prevista 15-jul
jul.,Rutura 18h,Rutura 18h,COZINHA FRIA,NORMAL-8H,OT25050485,485424,"F&V, Pão & Iogurtes",CFPE0009,Pessego careca lavado,2,0,2,KG,7/14/2025,0,0,0,Sem Stock Físico e BC,Entrega prevista 14-jul
jul.,Rutura 18h,Rutura 18h,COZINHA FRIA,NORMAL,OT25050701,485600,"F&V, Pão & Iogurtes",CFPE0009,Pessego careca lavado,30,0,30,KG,7/14/2025,0,0,0,Sem Stock Físico e BC,Entrega prevista 14-jul
jul.,Rutura 18h,Rutura 18h,COZINHA FRIA - EK,NORMAL,OT25050632,485537,"F&V, Pão & Iogurtes",CFME0004,Melancia,"3,38",0,"3,38",KG,7/14/2025,0,0,0,Sem Stock Físico e BC,
jul.,Rutura 18h,Rutura 18h,COZINHA QUENTE ,NORMAL,OT25050557,485465,Secos,CEMA0004,Manjericao seco,"0,03",0,"0,03",KG,7/14/2025,0,0,0,Sem Stock Físico e BC,Rutura fornecedor | Não encontrado no exterior 
jul.,Rutura 18h,Rutura 18h,COZINHA QUENTE ,NORMAL,OT25050553,485462,"F&V, Pão & Iogurtes",CVCE0024,Cenoura baby fresca com pe,"3,54",0,"3,54",KG,7/14/2025,0,0,0,Sem Stock Físico e BC,"CT_Standbay 12-jul 5,944kg ! Entrega prevista 14-jul"
jul.,Rutura 18h,Rutura 18h,COZINHA QUENTE - EK,NORMAL,OT25050648,485551,"F&V, Pão & Iogurtes",CFTO0002,Toranja vermelha ,"0,02",0,"0,02",KG,7/14/2025,0,0,0,Sem Stock Físico e BC,Gestão de desperdício
jul.,Rutura 18h,Rutura 18h,COZINHA QUENTE - EK,NORMAL,OT25050648,485551,"F&V, Pão & Iogurtes",CVCE0024,Cenoura baby fresca com pe,"5,99",0,"5,99",KG,7/14/2025,0,0,0,Sem Stock Físico e BC,"CT_Standbay 12-jul 5,944kg ! Entrega prevista 14-jul"
jul.,Rutura 18h,Rutura 18h,COZINHA QUENTE - KOREIA,NORMAL,OT25050599,485506,Secos,CEPI0025,PIMENTA EM PÓ GOCHUGARU GROSSO,"0,02",0,"0,02",#N/A,7/14/2025,0,0,0,Sem Stock Físico e BC,Rutura fornecedor | Tentativa de compra exterior NÃO FOI EFETUADA
jul.,Rutura 18h,Rutura 18h,COZINHA QUENTE - KOREIA,NORMAL,OT25050599,485506,"F&V, Pão & Iogurtes",CVCE0024,Cenoura baby fresca com pe,"0,49",0,"0,49",KG,7/14/2025,0,0,0,Sem Stock Físico e BC,"CT_Standbay 12-jul 5,944kg ! Entrega prevista 14-jul"
jul.,Rutura 18h,Rutura 18h,REFEITÓRIO COZINHA QUENTE,NORMAL,OT25050639,485544,"F&V, Pão & Iogurtes",CVCA0001,Caldo verde lavado,"28,83",24,"4,83",KG,7/14/2025,0,0,0,Sem Stock Físico e BC,Refeitório | Sem encomendas
jul.,Rutura 18h,Rutura 18h,REFEITÓRIO COZINHA QUENTE,NORMAL,OT25050639,485544,"F&V, Pão & Iogurtes",CVCO0031,Cogumelo fresco,"4,08",3,"1,08",KG,7/14/2025,0,0,0,Sem Stock Físico e BC,
jul.,Rutura 18h,Rutura 18h,REFEITÓRIO COZINHA QUENTE,NORMAL,OT25050640,485545,"F&V, Pão & Iogurtes",CVCA0001,Caldo verde lavado,"1,17",0,"1,17",KG,7/14/2025,0,0,0,Sem Stock Físico e BC,Refeitório | Sem encomendas
jul.,Rutura 18h,Rutura 18h,OPS,NORMAL,OT25050546,485457,Refrigerados,CFFR0026,FRUTA SALADA,3,0,3,#N/A,7/14/2025,0,0,0,Sem Stock Físico e BC,"Com stock 12,2"
jul.,Rutura 18h,Rutura 18h,COZINHA FRIA,NORMAL-8H,OT25050753,485637,"F&V, Pão & Iogurtes",CFMO0002,morangos s/ rama higienizados,"3,99",0,"3,99",KG,7/15/2025,0,0,0,Sem Stock Físico e BC,Fornecedor não entregou OC25008467 | Entrega prevista 15-jul
jul.,Rutura 18h,Rutura 18h,COZINHA FRIA,NORMAL-8H,OT25050743,485637,"F&V, Pão & Iogurtes",CFMA0006,Maca golden lavada,15,0,15,KG,7/15/2025,0,0,0,Sem Stock Físico e BC,
jul.,Rutura 18h,Rutura 18h,COZINHA FRIA,NORMAL-8H,OT25050743,485637,"F&V, Pão & Iogurtes",CFPE0009,Pessego careca lavado,7,0,7,KG,7/15/2025,0,0,0,Sem Stock Físico e BC,Fornecedor não entregou OC25008467 | Entrega prevista 15-jul
jul.,Rutura 18h,Rutura 18h,COZINHA FRIA,NORMAL,OT25051039,485810,"F&V, Pão & Iogurtes",CFMA0008,Maca granny lavada,80,"63,05","16,95",KG,7/15/2025,0,0,0,Sem Stock Físico e BC,
jul.,Rutura 18h,Rutura 18h,COZINHA FRIA,NORMAL,OT25051051,485822,"F&V, Pão & Iogurtes",CFPE0009,Pessego careca lavado,35,0,35,KG,7/15/2025,0,0,0,Sem Stock Físico e BC,Fornecedor não entregou OC25008467 | Entrega prevista 15-jul
jul.,Rutura 18h,Rutura 18h,COZINHA FRIA,NORMAL,OT25051040,485811,"F&V, Pão & Iogurtes",CVCE0030,Cebolo,"0,11",0,"0,11",KG,7/15/2025,0,0,0,Sem Stock Físico e BC,
jul.,Rutura 18h,Rutura 18h,COZINHA FRIA - EK,NORMAL,OT25051032,485803,"F&V, Pão & Iogurtes",CFFR0004,Framboesa,"0,44",0,"0,44",KG,7/15/2025,0,0,0,Sem Stock Físico e BC,Rejeitado pela qualidade | trocar por CFUV0001 Uva preta lavada
jul.,Rutura 18h,Rutura 18h,COZINHA QUENTE ,NORMAL,OT25050938,485724,"F&V, Pão & Iogurtes",CVTO0015,Tomate cherry c/pe,10,0,10,KG,7/15/2025,"11,71",0,0,Acerto de Inventário,Rejeitado pelo Contro da Qualidade
jul.,Rutura 18h,Rutura 18h,COZINHA QUENTE - EK,NORMAL,OT25051016,485797,Secos,CMCA0007,Caldo carne Halal,"0,01",0,"0,01",KG,7/15/2025,0,0,0,Sem Stock Físico e BC,"Expedido>>requiistado CQ 09-jul 0,992 vs 0,001kg | sem encomenda"
jul.,Rutura 18h,Rutura 18h,COZINHA QUENTE - EK,NORMAL,OT25050897,485681,"F&V, Pão & Iogurtes",CVCO0060,COGUMELOS ENOKI FRESCOS,"0,28",0,"0,28",KG,7/15/2025,0,0,0,Sem Stock Físico e BC,"CT_Caducado 13-jul 0,26kg |Entrega prevista 16-jul"
jul.,Rutura 18h,Rutura 18h,COZINHA QUENTE - KOREIA,NORMAL,OT25050898,485682,Congelados,PIKE0018,BIBIMBAP W/CARROTS,194,0,194,#N/A,7/15/2025,0,0,0,Sem Stock Físico e BC,Rutura fornecedor | trocado por produto feito na casa
jul.,Rutura 18h,Rutura 18h,COZINHA QUENTE - KOREIA,NORMAL,OT25050898,485682,"F&V, Pão & Iogurtes",CVTO0015,Tomate cherry c/pe,"0,01",0,"0,01",KG,7/15/2025,"11,71",0,0,Acerto de Inventário,Rejeitado pelo Contro da Qualidade
jul.,Rutura 18h,Rutura 18h,OPS,NORMAL,OT25051081,485839,Refrigerados,CFFR0026,FRUTA SALADA,3,0,3,#N/A,7/15/2025,0,0,0,Sem Stock Físico e BC,Fornecedor não entregou OC25007163 (falha frequente nas entregas)| Entrega prevista 16-jul
jul.,Rutura 18h,Rutura 18h,COZINHA FRIA,NORMAL-8H,OT25051102,485852,"F&V, Pão & Iogurtes",CFMO0002,morangos s/ rama higienizados,"6,21",0,"6,21",KG,7/16/2025,0,0,0,Sem Stock Físico e BC,
jul.,Rutura 18h,Rutura 18h,COZINHA FRIA,NORMAL-8H,OT25051104,485854,"F&V, Pão & Iogurtes",CFMA0008,Maca granny lavada,30,0,30,KG,7/16/2025,0,0,0,Sem Stock Físico e BC,
jul.,Rutura 18h,Rutura 18h,COZINHA FRIA,NORMAL-8H,OT25051115,485865,"F&V, Pão & Iogurtes",CFPE0009,Pessego careca lavado,4,0,4,KG,7/16/2025,0,0,0,Sem Stock Físico e BC,
jul.,Rutura 18h,Rutura 18h,COZINHA FRIA,EXTRA,OT25051242,EXTRA,"F&V, Pão & Iogurtes",CFMA0008,Maca granny lavada,40,0,40,KG,7/16/2025,0,0,0,Sem Stock Físico e BC,
jul.,Rutura 18h,Rutura 18h,COZINHA FRIA,NORMAL,OT25051418,486073,"F&V, Pão & Iogurtes",CFMA0006,Maca golden lavada,40,0,40,KG,7/16/2025,0,0,0,Sem Stock Físico e BC,
jul.,Rutura 18h,Rutura 18h,COZINHA FRIA,NORMAL,OT25051418,486073,"F&V, Pão & Iogurtes",CFMA0008,Maca granny lavada,50,0,50,KG,7/16/2025,0,0,0,Sem Stock Físico e BC,
jul.,Rutura 18h,Rutura 18h,COZINHA FRIA,NORMAL,OT25051418,486073,"F&V, Pão & Iogurtes",CFPE0009,Pessego careca lavado,30,0,30,KG,7/16/2025,0,0,0,Sem Stock Físico e BC,
jul.,Rutura 18h,Rutura 18h,COZINHA FRIA,NORMAL,OT25051418,486073,"F&V, Pão & Iogurtes",CFUV0001,Uva preta lavada,80,"64,4","15,6",KG,7/16/2025,0,0,0,Sem Stock Físico e BC,
jul.,Rutura 18h,Rutura 18h,COZINHA FRIA - EK,NORMAL,OT25051224,485906,"F&V, Pão & Iogurtes",CFMO0002,morangos s/ rama higienizados,"3,26",0,"3,26",KG,7/16/2025,0,0,0,Sem Stock Físico e BC,
jul.,Rutura 18h,Rutura 18h,COZINHA FRIA - EK,NORMAL,OT25051224,485906,"F&V, Pão & Iogurtes",CVCO0034,Cogumelo shitake fresco,"0,57",0,"0,57",KG,7/16/2025,0,0,0,Sem Stock Físico e BC,
jul.,Rutura 18h,Rutura 18h,REFEITÓRIO COZINHA FRIA,NORMAL-8H,OT25051074,485706,"F&V, Pão & Iogurtes",CFMA0006,Maca golden lavada,25,0,25,KG,7/16/2025,0,0,0,Sem Stock Físico e BC,
jul.,Rutura 18h,Rutura 18h,COZINHA QUENTE ,NORMAL,OT25051248,485926,Secos,AFFL0003,FLOCOS DE BATATA HALAL,"0,33",0,"0,33",KG,7/16/2025,0,0,0,Sem Stock Físico e BC,
jul.,Rutura 18h,Rutura 18h,COZINHA QUENTE ,NORMAL,OT25051248,485926,Secos,CEMA0004,Manjericao seco,"0,04",0,"0,04",KG,7/16/2025,0,0,0,Sem Stock Físico e BC,
