Semana,Hora Rutura,Hora da rutura,Seção,Tipo de requisição,OT,REQ,Tipo Produto,Nº Produto,Descrição,Qtd. Req.,Qtd. Env.,Qtd. Falta,Un. Med,Data, Stock CT, Stock FF,Em trânsito da FF,Tipologia Rutura,
jul.,Rutura 14h,Rutura 14h-,COZINHA FRIA - EK,NORMAL,OT25046671,482813,Refrigerados,BQMI0025,Qjo mistura sítio perdiz HALAL,0.09,0.00,0.09,KG,2025-07-02,0.00,0.00,0.00,,
jul.,Rutura 14h,Rutura 14h-,COZINHA FRIA - EK,NORMAL,OT25046671,482813,"F&V, Pão & Iogurtes",CEMA0001,Malaguetas vermelhas,0.04,0.00,0.04,KG,2025-07-02,0.00,0.00,0.00,,
jul.,Rutura 14h,Rutura 14h-,COZINHA FRIA - EK,NORMAL,OT25046669,482811,"F&V, Pão & Iogurtes",CFFR0004,Framboesa,0.46,0.00,0.46,KG,2025-07-02,0.00,0.00,0.00,,
jul.,Rutura 14h,Rutura 14h-,COZINHA FRIA - EK,NORMAL,OT25046671,482813,"F&V, Pão & Iogurtes",CVCO0034,Cogumelo shitake fresco,0.57,0.00,0.57,KG,2025-07-02,0.00,0.00,0.00,,
jul.,Rutura 14h,Rutura 14h-,COZINHA FRIA - EK,NORMAL,OT25046671,482813,"F&V, Pão & Iogurtes",CEMA0001,Malaguetas vermelhas,0.04,0.00,0.04,KG,2025-07-02,0.00,0.00,0.00,,
jul.,Rutura 14h,Rutura 14h-,COZINHA FRIA - EK,NORMAL,OT25046669,482811,"F&V, Pão & Iogurtes",CFFR0004,Framboesa,0.46,0.00,0.46,KG,2025-07-02,0.00,0.00,0.00,,
jul.,Rutura 14h,Rutura 14h-,COZINHA FRIA - EK,NORMAL,OT25046668,482810,"F&V, Pão & Iogurtes",CVCO0034,Cogumelo shitake fresco,0.57,0.00,0.57,KG,2025-07-02,0.00,0.00,0.00,,
jul.,Rutura 14h,Rutura 14h-,COZINHA FRIA - KOREIA,NORMAL,OT25046767,482905,"F&V, Pão & Iogurtes",CVCO0014,Couve chinesa,0.40,0.00,0.40,KG,2025-07-02,0.00,0.00,0.00,,
jul.,Rutura 14h,Rutura 14h-,COZINHA QUENTE ,NORMAL,OT25046639,482788,Secos,CETO0001,Tomilho seco,0.00,0.00,0.00,KG,2025-07-02,0.00,0.00,0.00,,
jul.,Rutura 14h,Rutura 14h-,COZINHA QUENTE - EK,NORMAL,OT25046697,482836,Secos,CMCA0002,Caldo galinha Halal,0.10,0.00,0.10,KG,2025-07-02,0.00,0.00,0.00,,
jul.,Rutura 14h,Rutura 14h-,COZINHA QUENTE - EK,NORMAL,OT25046697,482836,Secos,CMBO0001,Bulgur,0.01,0.00,0.01,KG,2025-07-02,0.00,0.00,0.00,,
jul.,Rutura 14h,Rutura 14h-,COZINHA QUENTE - EK,NORMAL,OT25046697,482836,Congelados,PIBE0054,BEEF TEND 150G GRAIN FEED HALAL 1003984,46.00,0.00,46.00,UN,2025-07-02,0.00,0.00,0.00,,
jul.,Rutura 14h,Rutura 14h-,TSU.,NORMAL,OT25046747,482884,Secos,PMPA0018,PASTA POT MAC e CHEESE 8x62 GR,16.00,12.00,4.00,N/D,2025-07-02,0.00,0.00,0.00,,
jul.,Rutura 14h,Rutura 14h-,TSU - AC,NORMAL,OT25046740,482879,Congelados,PMKO0006,Koshers hot snack,3.00,0.00,3.00,UN,2025-07-02,0.00,0.00,0.00,,
jul.,Rutura 14h,Rutura 14h-,TSU - EK,NORMAL-8H,OT25046332,482599,Congelados,ADQU0008,QUEIJADA FEIJÃO,2.00,0.00,2.00,N/D,2025-07-02,0.00,0.00,0.00,,
jul.,Rutura 14h,Rutura 14h-,TSU - EK,NORMAL,OT25046690,482831,Congelados,PMKO0017,KSML PREMIUM HOT DINNER CHICKEN,2.00,0.00,2.00,N/D,2025-07-02,0.00,0.00,0.00,,
jul.,Rutura 14h,Rutura 14h-,PASTELARIA,NORMAL,OT25046707,482846,Refrigerados,ADFE0001,Fermento padeiro,0.18,0.00,0.18,KG,2025-07-02,0.00,0.00,0.00,,
jul.,Rutura 14h,Rutura 14h-Sem Stock Físico e BC,COZINHA FRIA,NORMAL-8H,OT25046886,483006,Congelados,CVSB0001,SALADA DE BULGUR E TRIGO,2.60,0.00,2.60,N/D,2025-07-03,0.00,0.00,0.00,Sem Stock Físico e BC,
jul.,Rutura 14h,Rutura 14h-Sem Stock Físico e BC,COZINHA FRIA,NORMAL-8H,OT25046901,483021,Secos,CEOR0002,Oregao seco,1.20,0.00,1.20,KG,2025-07-03,0.00,0.00,0.00,Sem Stock Físico e BC,
jul.,Rutura 14h,Rutura 14h-Sem Stock Físico e BC,COZINHA FRIA,NORMAL-8H,OT25046916,483036,"F&V, Pão & Iogurtes",CFPA0001,Papaia lavada,6.35,4.00,2.35,KG,2025-07-03,0.00,0.00,0.00,Sem Stock Físico e BC,
jul.,Rutura 14h,Rutura 14h-A pedir à FF,COZINHA FRIA,NORMAL-8H,OT25046931,483051,Refrigerados,BLVN0001,VIOLIFE CREMOSO ORIGINAL,2.00,0.00,2.00,KG,2025-07-03,0.00,30.00,0.00,A pedir à FF,
jul.,Rutura 14h,Rutura 14h-Sem Stock Físico e BC,COZINHA FRIA,NORMAL,OT25047198,483214,Refrigerados,BLMA0027,MANTEIGA BLOCO OBR,41.80,0.00,41.80,N/D,2025-07-03,0.00,0.00,0.00,Sem Stock Físico e BC,
jul.,Rutura 14h,Rutura 14h-Sem Stock Físico e BC,COZINHA FRIA,NORMAL,OT25047198,483214,Refrigerados,BQCA0016,Qjo cabra palhais rustico,6.28,0.00,6.28,KG,2025-07-03,0.00,0.00,0.00,Sem Stock Físico e BC,
jul.,Rutura 14h,Rutura 14h-Sem Stock Físico e BC,COZINHA FRIA,NORMAL,OT25047198,483214,Refrigerados,BQMI0025,Qjo mistura sítio perdiz HALAL,5.39,0.00,5.39,KG,2025-07-03,0.00,0.00,0.00,Sem Stock Físico e BC,
jul.,Rutura 14h,Rutura 14h-Sem Stock Físico e BC,COZINHA FRIA,NORMAL,OT25047198,483214,Refrigerados,BQVA0008,Qjo vaca cheddar,9.22,0.00,9.22,KG,2025-07-03,0.00,0.00,0.00,Sem Stock Físico e BC,
jul.,Rutura 14h,Rutura 14h-Sem Stock Físico e BC,COZINHA FRIA,NORMAL,OT25047189,483205,"F&V, Pão & Iogurtes",CFPE0009,Pessego careca lavado,36.00,32.11,3.89,KG,2025-07-03,0.00,0.00,0.00,Sem Stock Físico e BC,
jul.,Rutura 14h,Rutura 14h-Sem Stock Físico e BC,COZINHA FRIA,NORMAL,OT25047073,483103,"F&V, Pão & Iogurtes",CVCE0030,Cebolo,0.13,0.00,0.13,KG,2025-07-03,0.00,0.00,0.00,Sem Stock Físico e BC,
jul.,Rutura 14h,Rutura 14h-A pedir à FF,COZINHA FRIA,NORMAL,OT25047198,483214,Congelados,PCCR0032,CROISSANT COBERTURA SEMENTES 30GRS,27.00,0.00,27.00,N/D,2025-07-03,0.00,2.460.00,0.00,A pedir à FF,
jul.,Rutura 14h,Rutura 14h-Sem Stock Físico e BC,COZINHA FRIA,NORMAL,OT25047184,483200,Secos,CEOR0002,Oregao seco,1.19,0.00,1.19,KG,2025-07-03,0.00,0.00,0.00,Sem Stock Físico e BC,
jul.,Rutura 14h,Rutura 14h-Sem Stock Físico e BC,COZINHA FRIA - EK,NORMAL,OT25047003,483037,Refrigerados,BQCA0016,Qjo cabra palhais rustico,0.07,0.00,0.07,KG,2025-07-03,0.00,0.00,0.00,Sem Stock Físico e BC,
jul.,Rutura 14h,Rutura 14h-Sem Stock Físico e BC,COZINHA FRIA - EK,NORMAL,OT25047007,483040,Refrigerados,BQMI0025,Qjo mistura sítio perdiz HALAL,0.09,0.00,0.09,KG,2025-07-03,0.00,0.00,0.00,Sem Stock Físico e BC,
jul.,Rutura 14h,Rutura 14h-Sem Stock Físico e BC,COZINHA FRIA - EK,NORMAL,OT25047007,483040,Refrigerados,CMBO0001,Bulgur,0.01,0.00,0.01,KG,2025-07-03,0.00,0.00,0.00,Sem Stock Físico e BC,
jul.,Rutura 14h,Rutura 14h-Sem Stock Físico e BC,COZINHA FRIA - EK,NORMAL,OT25047007,483040,Refrigerados,PPFO0025,PÃO FORMA S. SÉSAMO E LINHAÇA FAT 590G,1.00,0.00,1.00,UN,2025-07-03,0.00,0.00,0.00,Sem Stock Físico e BC,
jul.,Rutura 14h,Rutura 14h-Sem Stock Físico e BC,COZINHA FRIA - EK,NORMAL,OT25047008,483041,"F&V, Pão & Iogurtes",CFME0005,Melancia sem pevides lavada,0.05,0.00,0.05,KG,2025-07-03,0.00,0.00,0.00,Sem Stock Físico e BC,
jul.,Rutura 14h,Rutura 14h-Sem Stock Físico e BC,COZINHA QUENTE ,NORMAL,OT25047073,483103,Refrigerados,BQVA0008,Qjo vaca cheddar,0.53,0.00,0.53,KG,2025-07-03,0.00,0.00,0.00,Sem Stock Físico e BC,
jul.,Rutura 14h,Rutura 14h-Sem Stock Físico e BC,COZINHA QUENTE ,NORMAL,OT25047074,483104,Secos,CETO0001,Tomilho seco,0.00,0.00,0.00,KG,2025-07-03,0.00,0.00,0.00,Sem Stock Físico e BC,
jul.,Rutura 14h,Rutura 14h-Sem Stock Físico e BC,COZINHA QUENTE ,NORMAL,OT25047064,483094,Secos,CSAV0004,Avela miolo,0.69,0.00,0.69,KG,2025-07-03,0.00,0.00,0.00,Sem Stock Físico e BC,
jul.,Rutura 14h,Rutura 14h-Sem Stock Físico e BC,COZINHA QUENTE ,NORMAL,OT25047047,483094,"F&V, Pão & Iogurtes",CVCH0002,Cherovia,2.00,1.32,0.68,KG,2025-07-03,0.00,0.00,0.00,Sem Stock Físico e BC,
jul.,Rutura 14h,Rutura 14h-Sem Stock Físico e BC,COZINHA QUENTE ,NORMAL,OT25047109,483138,Consumíveis,ELLU0001,Luvas borracha (par) M,12.00,0.00,12.00,UN,2025-07-03,0.00,0.00,0.00,Sem Stock Físico e BC,
jul.,Rutura 14h,Rutura 14h-Sem Stock Físico e BC,COZINHA QUENTE ,NORMAL,OT25047078,483108,Congelados,DBNO0015,Novilho cubos,22.00,12.00,10.00,KG,2025-07-03,0.00,0.00,0.00,Sem Stock Físico e BC,
jul.,Rutura 14h,Rutura 14h-Sem Stock Físico e BC,COZINHA QUENTE ,NORMAL,OT25047075,483105,"F&V, Pão & Iogurtes",CVBA0034,Batata doce descascada,65.67,0.00,65.67,N/D,2025-07-03,0.00,0.00,0.00,Sem Stock Físico e BC,
jul.,Rutura 14h,Rutura 14h-Sem Stock Físico e BC,COZINHA QUENTE - EK,NORMAL,OT25047027,483058,"F&V, Pão & Iogurtes",CVCH0002,Cherovia,2.55,0.00,2.55,KG,2025-07-03,0.00,0.00,0.00,Sem Stock Físico e BC,
jul.,Rutura 14h,Rutura 14h-Sem Stock Físico e BC,COZINHA QUENTE - EK,NORMAL,OT25047027,483058,Secos,CMCA0002,Caldo galinha Halal,0.10,0.00,0.10,KG,2025-07-03,0.00,0.00,0.00,Sem Stock Físico e BC,
jul.,Rutura 14h,Rutura 14h-Sem Stock Físico e BC,COZINHA QUENTE - EK,NORMAL,OT25047031,483062,Secos,CMBO0001,Bulgur,0.01,0.00,0.01,KG,2025-07-03,0.00,0.00,0.00,Sem Stock Físico e BC,
jul.,Rutura 14h,Rutura 14h-Sem Stock Físico e BC,COZINHA QUENTE - KOREIA,NORMAL,OT25047103,483131,"F&V, Pão & Iogurtes",CVCE0030,Cebolo,0.02,0.00,0.02,KG,2025-07-03,0.00,0.00,0.00,Sem Stock Físico e BC,
jul.,Rutura 14h,Rutura 14h-A pedir à FF,COZINHA QUENTE - KOREIA,NORMAL,OT25047105,483133,Secos,CVCO0001,Cog. Cortados enlatados,0.28,0.00,0.28,KG,2025-07-03,0.00,103.74,0.00,A pedir à FF,
jul.,Rutura 14h,Rutura 14h-Sem Stock Físico e BC,COZINHA QUENTE - KOREIA,NORMAL,OT25047105,483133,Secos,PPBA0029,Baguete vianesa 60 grs,3.00,0.00,3.00,UN,2025-07-03,0.00,0.00,0.00,Sem Stock Físico e BC,
jul.,Rutura 14h,Rutura 14h-Sem Stock Físico e BC,TSU.,NORMAL,OT25047033,483064,secos,PMPA0018,PASTA POT MAC e CHEESE 8x62 GR,24.00,0.00,24.00,N/D,2025-07-03,0.00,0.00,0.00,Sem Stock Físico e BC,
jul.,Rutura 14h,Rutura 14h-Sem Stock Físico e BC,TSU.,NORMAL,OT25047040,483070,Refrigerados,BLIO5074,IOGURTE OIKOS GREGO PÊSSEGO 110gr,197.00,174.00,23.00,UN,2025-07-03,0.00,0.00,0.00,Sem Stock Físico e BC,
jul.,Rutura 14h,Rutura 14h-Sem Stock Físico e BC,TSU.,NORMAL,OT25047044,483074,Refrigerados,BLMA0022,MANTEIGA S/SAL IND 8G,672.00,500.00,172.00,UN,2025-07-03,0.00,0.00,0.00,Sem Stock Físico e BC,
jul.,Rutura 14h,Rutura 14h-Sem Stock Físico e BC,TSU - AC,NORMAL,OT25047009,483042,Congelados,PIAC0035,VEGETABLE JALFREZI LATTICE PASTRY,23.00,0.00,23.00,N/D,2025-07-03,0.00,0.00,0.00,Sem Stock Físico e BC,
jul.,Rutura 14h,Rutura 14h-Sem Stock Físico e BC,TSU - EK,NORMAL-8H,OT25046683,482825,Congelados,ADQU0008,QUEIJADA FEIJÃO,4.00,0.00,4.00,N/D,2025-07-03,0.00,0.00,0.00,Sem Stock Físico e BC,
jul.,Rutura 14h,Rutura 14h-Sem Stock Físico e BC,TSU - EK,NORMAL-8H,OT25046683,482825,Congelados,PCBO0036,Bolo de arroz Panidor,4.00,1.00,3.00,UN,2025-07-03,0.00,0.00,0.00,Sem Stock Físico e BC,
jul.,Rutura 14h,Rutura 14h-Acerto de Inventário,PASTELARIA,NORMAL,OT25047106,483134,Consumíveis,GPCA0008,Caixa p/bolo G245BG100,30.00,20.00,10.00,UN,2025-07-03,50.00,130.00,0.00,Acerto de Inventário,
jul.,Rutura 14h,Rutura 14h-Sem Stock Físico e BC,PASTELARIA,NORMAL,OT25047132,483161,Refrigerados,BLMA0027,MANTEIGA BLOCO OBR,22.36,20.00,2.36,N/D,2025-07-03,0.00,0.00,0.00,Sem Stock Físico e BC,
jul.,Rutura 14h,Rutura 14h-Sem Stock Físico e BC,PASTELARIA,NORMAL,OT25047111,483140,Congelados,ADQU0013,Queijada Caramelo 90gr,5.00,0.00,5.00,N/D,2025-07-03,0.00,0.00,0.00,Sem Stock Físico e BC,
jul.,Rutura 14h,Rutura 14h-Sem Stock Físico e BC,PASTELARIA,NORMAL,OT25047114,483143,Congelados,ADPO0003,Polpa maracuja s/grainha,0.12,0.00,0.12,KG,2025-07-03,0.00,0.00,0.00,Sem Stock Físico e BC,
jul.,Rutura 14h,Rutura 14h-Sem Stock Físico e BC,COZINHA FRIA,NORMAL-8H,OT25047223,483239,"F&V, Pão & Iogurtes",CFPE0009,Pessego careca lavado,05.08,0.00,05.08,KG,2025-07-04,0.00,0.00,0.00,Sem Stock Físico e BC,
jul.,Rutura 14h,Rutura 14h-Sem Stock Físico e BC,COZINHA FRIA,NORMAL-8H,OT25047224,483240,"F&V, Pão & Iogurtes",CFPE0017,Pera rocha lavada,6.27,0.00,6.27,KG,2025-07-04,0.00,0.00,0.00,Sem Stock Físico e BC,
jul.,Rutura 14h,Rutura 14h-Sem Stock Físico e BC,COZINHA FRIA,NORMAL-8H,OT25047225,483241,Congelados,CVSB0001,SALADA DE BULGUR E TRIGO,4.38,0.00,4.38,N/D,2025-07-04,0.00,0.00,0.00,Sem Stock Físico e BC,
jul.,Rutura 14h,Rutura 14h-Sem Stock Físico e BC,COZINHA FRIA,NORMAL,OT25047540,483422,Congelados,DXBA0008,Bacalhau ovas,22.53,15.00,7.53,KG,2025-07-04,0.00,0.00,0.00,Sem Stock Físico e BC,
jul.,Rutura 14h,Rutura 14h-A pedir à FF,COZINHA FRIA,NORMAL,OT25047540,483422,Refrigerados,BQQU0001,Qjo quinta da cabreira,24.86,7.25,17.62,KG,2025-07-04,0.00,97.90,0.00,A pedir à FF,
jul.,Rutura 14h,Rutura 14h-A pedir à FF,COZINHA FRIA,NORMAL,OT25047540,483422,Refrigerados,BQVA0011,Qjo vaca edam barra,18.43,0.00,18.43,KG,2025-07-04,0.00,1.292.56,0.00,A pedir à FF,
jul.,Rutura 14h,Rutura 14h-Sem Stock Físico e BC,COZINHA FRIA,NORMAL,OT25047540,483422,Secos,CEOR0002,Oregao secos,0.75,0.00,0.75,KG,2025-07-04,0.00,0.00,0.00,Sem Stock Físico e BC,
jul.,Rutura 14h,Rutura 14h-Sem Stock Físico e BC,COZINHA FRIA - EK,NORMAL,OT25047431,483451,Refrigerados,BQCA0016,Qjo cabra palhais rustico,0.07,0.00,0.07,KG,2025-07-04,0.00,0.00,0.00,Sem Stock Físico e BC,
jul.,Rutura 14h,Rutura 14h-Sem Stock Físico e BC,COZINHA FRIA - EK,NORMAL,OT25047431,483451,Secos,CMBO0001,Bulgur,0.01,0.00,0.01,KG,2025-07-04,0.00,0.00,0.00,Sem Stock Físico e BC,
jul.,Rutura 14h,Rutura 14h-Sem Stock Físico e BC,COZINHA FRIA - EK,NORMAL,OT25047363,EXTRA,Congelados,PIEK0114,CHICKEN WITH CARROT GINGER SAUCE BC,4.00,0.00,4.00,N/D,2025-07-04,0.00,0.00,0.00,Sem Stock Físico e BC,
jul.,Rutura 14h,Rutura 14h-Sem Stock Físico e BC,COZINHA FRIA - KOREIA,NORMAL,OT25047479,483368,Secos,CEPI0025,PIMENTA EM PÓ GOCHUGARU GROSSO,0.01,0.00,0.01,N/D,2025-07-04,0.00,0.00,0.00,Sem Stock Físico e BC,
jul.,Rutura 14h,Rutura 14h-Sem Stock Físico e BC,COZINHA QUENTE ,NORMAL,OT25047416,483307,Refrigerados,BQVA0008,Qjo vaca cheddar,0.53,0.00,0.53,KG,2025-07-04,0.00,0.00,0.00,Sem Stock Físico e BC,
jul.,Rutura 14h,Rutura 14h-A pedir à FF,COZINHA QUENTE ,NORMAL,OT25047419,483310,Congelados,DXRO0003,Robalo lombo,3.72,0.00,3.72,KG,2025-07-04,0.00,55.00,0.00,A pedir à FF,
jul.,Rutura 14h,Rutura 14h-Sem Stock Físico e BC,COZINHA QUENTE ,NORMAL,OT25047485,483315,Secos,CMBO0001,Bulgur,0.63,0.00,0.63,KG,2025-07-04,0.00,0.00,0.00,Sem Stock Físico e BC,
jul.,Rutura 14h,Rutura 14h-Sem Stock Físico e BC,COZINHA QUENTE ,NORMAL,OT25047485,483315,Congelados,DBVI0013,Vitelao alcatra (coracao),83.54,10.71,72.83,KG,2025-07-04,0.00,0.00,0.00,Sem Stock Físico e BC,
jul.,Rutura 14h,Rutura 14h-Sem Stock Físico e BC,COZINHA QUENTE - EK,NORMAL,OT25047461,483351,Secos,CMBO0001,Bulgur,0.01,0.00,0.01,KG,2025-07-04,0.00,0.00,0.00,Sem Stock Físico e BC,
jul.,Rutura 14h,Rutura 14h-Sem Stock Físico e BC,COZINHA QUENTE - EK,NORMAL,OT25047461,483351,Secos,PPFO0025,PÃO FORMA S. SÉSAMO E LINHAÇA FAT 590G,1.00,0.00,1.00,UN,2025-07-04,0.00,0.00,0.00,Sem Stock Físico e BC,
jul.,Rutura 14h,Rutura 14h-Sem Stock Físico e BC,TSU - EK,NORMAL-8H,OT25047088,483116,Congelados,ADQU0007,QUEIJADA DE QUEIJO 45G,2.00,0.00,2.00,N/D,2025-07-04,0.00,0.00,0.00,Sem Stock Físico e BC,
jul.,Rutura 14h,Rutura 14h-Sem Stock Físico e BC,TSU - EK,NORMAL-8H,OT25047088,483116,Congelados,PCBO0036,Bolo de arroz Panidor,2.00,0.00,2.00,UN,2025-07-04,0.00,0.00,0.00,Sem Stock Físico e BC,
jul.,Rutura 14h,Rutura 14h-Sem Stock Físico e BC,TSU - EK,NORMAL-8H,OT25047090,483118,Refrigerados,BLIO0059,Iog .aroma coco Halal 120gr,2.00,0.00,2.00,UN,2025-07-04,0.00,0.00,0.00,Sem Stock Físico e BC,
jul.,Rutura 14h,Rutura 14h-Sem Stock Físico e BC,PASTELARIA,NORMAL,OT25047503,483390,Congelados,ADPO0003,Polpa maracuja s/grainha,0.17,0.00,0.17,KG,2025-07-04,0.00,0.00,0.00,Sem Stock Físico e BC,
jul.,Rutura 14h,Rutura 14h-A pedir à FF,PASTELARIA,NORMAL,OT25047487,483374,Secos,BVGO0001,Gordura olix,0.50,0.00,0.50,L,2025-07-04,0.00,30.00,0.00,A pedir à FF,
jul.,Rutura 14h,Rutura 14h-Sem Stock Físico e BC,COZINHA FRIA,NORMAL,OT25047840,483643,Refrigerados,BQMI0027,QJO MISTURA TRÊS IGREJAS HALAL,0.32,0.00,0.32,KG,2025-07-05,0.00,0.00,0.00,Sem Stock Físico e BC,
jul.,Rutura 14h,Rutura 14h-Sem Stock Físico e BC,COZINHA FRIA,NORMAL,OT25047840,483643,Refrigerados,BQMI0031,QJO MISTURA E PIMENTÃO,5.53,0.00,5.53,N/D,2025-07-05,0.00,0.00,0.00,Sem Stock Físico e BC,
jul.,Rutura 14h,Rutura 14h-Sem Stock Físico e BC,COZINHA FRIA,NORMAL,OT25047840,483643,"F&V, Pão & Iogurtes",CFME0003,Meloa rosa lavada,120.00,64.00,56.00,KG,2025-07-05,0.00,0.00,0.00,Sem Stock Físico e BC,
jul.,Rutura 14h,Rutura 14h-Sem Stock Físico e BC,COZINHA FRIA ,NORMAL,OT25047840,483643,Refrigerados,BQVA0032,Qjo vaca mimolete,9.22,0.00,9.22,KG,2025-07-05,0.00,0.00,0.00,Sem Stock Físico e BC,
jul.,Rutura 14h,Rutura 14h-Sem Stock Físico e BC,COZINHA FRIA EK,NORMAL,OT25047684,483489,Refrigerados,BQCA0029,Qjo cabra palhais rust HALAL,0.64,0.00,0.64,KG,2025-07-05,0.00,0.00,0.00,Sem Stock Físico e BC,
jul.,Rutura 14h,Rutura 14h-A pedir à FF,COZINHA FRIA EK,NORMAL,OT25047684,483489,Refrigerados,BQVA0020,Qjo creme Halal,0.54,0.00,0.54,KG,2025-07-05,0.00,7.00,0.00,A pedir à FF,
jul.,Rutura 14h,Rutura 14h-Sem Stock Físico e BC,COZINHA FRIA EK,NORMAL,OT25047684,483489,Secos,PPFO0025,PÃO FORMA S. SÉSAMO E LINHAÇA FAT 590G,1.00,0.00,1.00,UN,2025-07-05,0.00,0.00,0.00,Sem Stock Físico e BC,
jul.,Rutura 14h,Rutura 14h-Sem Stock Físico e BC,COZINHA QUENTE ,NORMAL,OT25047747,483548,Refrigerados,BQVA0008,Qjo vaca cheddar,1.94,0.00,1.94,KG,2025-07-05,0.00,0.00,0.00,Sem Stock Físico e BC,
jul.,Rutura 14h,Rutura 14h-Sem Stock Físico e BC,COZINHA QUENTE ,NORMAL,OT25047747,483548,Refrigerados,DEPE0046,PERU CHOURIÇO QUINTA DOS FUMEIROS,0.36,0.00,0.36,KG,2025-07-05,0.00,0.00,0.00,Sem Stock Físico e BC,
jul.,Rutura 14h,Rutura 14h-Sem Stock Físico e BC,COZINHA QUENTE ,NORMAL,OT25047756,483556,Secos,CETO0001,Tomilho seco,0.00,0.00,0.00,KG,2025-07-05,0.00,0.00,0.00,Sem Stock Físico e BC,
jul.,Rutura 14h,Rutura 14h-Sem Stock Físico e BC,COZINHA QUENTE ,NORMAL,OT25047747,483548,"F&V, Pão & Iogurtes",CVBA0034,Batata doce descascada,12.01,0.00,12.01,N/D,2025-07-05,0.00,0.00,0.00,Sem Stock Físico e BC,
jul.,Rutura 14h,Rutura 14h-Sem Stock Físico e BC,COZINHA QUENTE ,NORMAL,OT25047815,483615,Secos,ELLU0001,Luvas borracha (par) M,10.00,0.00,10.00,UN,2025-07-05,0.00,0.00,0.00,Sem Stock Físico e BC,
jul.,Rutura 14h,Rutura 14h-Sem Stock Físico e BC,COZINHA QUENTE EK,NORMAL,OT25047691,483496,Secos,CMBO0001,Bulgur,0.01,0.00,0.01,KG,2025-07-05,0.00,0.00,0.00,Sem Stock Físico e BC,
jul.,Rutura 14h,Rutura 14h-Sem Stock Físico e BC,TSU - EK,NORMAL-8H,OT25047396,483287,Congelados,ADQU0007,QUEIJADA DE QUEIJO 45G,2.00,0.00,2.00,N/D,2025-07-05,0.00,0.00,0.00,Sem Stock Físico e BC,
jul.,Rutura 14h,Rutura 14h-A pedir à FF,TSU - KE,NORMAL-8H,OT25047369,483272,Congelados,PIKE0021,CREAM CHEESE OMELETTE,267.00,253.00,26.00,N/D,2025-07-05,0.00,1.008.00,0.00,A pedir à FF,
jul.,Rutura 14h,Rutura 14h-Sem Stock Físico e BC,COZINHA FRIA,NORMAL - 8H,OT25047871,483674,"F&V, Pão & Iogurtes",CFME0003,Meloa rosa lavada,30.00,0.00,30.00,KG,2025-07-06,0.00,0.00,0.00,Sem Stock Físico e BC,
jul.,Rutura 14h,Rutura 14h-Acerto de Inventário,COZINHA FRIA,NORMAL,OT25048102,483845,Congelados,CVFE0001,Feijao verde fino int.cong,0.50,0.00,0.50,N/D,2025-07-06,18.59,80.00,0.00,Acerto de Inventário,
jul.,Rutura 14h,Rutura 14h-Sem Stock Físico e BC,COZINHA FRIA,NORMAL,OT25048103,483846,Refrigerados,BQMI0027,QJO MISTURA TRÊS IGREJAS HALAL,0.43,0.00,0.43,KG,2025-07-06,0.00,0.00,0.00,Sem Stock Físico e BC,
jul.,Rutura 14h,Rutura 14h-Sem Stock Físico e BC,COZINHA FRIA,NORMAL,OT25048103,483846,Refrigerados,BQMI0031,QJO MISTURA E PIMENTÃO,6.57,0.00,6.57,N/D,2025-07-06,0.00,0.00,0.00,Sem Stock Físico e BC,
jul.,Rutura 14h,Rutura 14h-Sem Stock Físico e BC,COZINHA FRIA,NORMAL,OT25048086,483829,Refrigerados,BQVA0032,Qjo vaca mimolete,18.43,0.00,18.43,KG,2025-07-06,0.00,0.00,0.00,Sem Stock Físico e BC,
jul.,Rutura 14h,Rutura 14h-Acerto de Inventário,COZINHA FRIA,NORMAL,OT25047962,483712,Secos,GPPA0002,Papel vegetal,1.00,0.00,1.00,UN,2025-07-06,3.488.00,0.00,0.00,Acerto de Inventário,
jul.,Rutura 14h,Rutura 14h-Sem Stock Físico e BC,COZINHA FRIA,NORMAL,OT25048096,483839,"F&V, Pão & Iogurtes",CFME0003,Meloa rosa lavada,83.66,0.00,83.66,KG,2025-07-06,0.00,0.00,0.00,Sem Stock Físico e BC,
jul.,Rutura 14h,Rutura 14h-Sem Stock Físico e BC,COZINHA FRIA,NORMAL,OT25048096,483839,"F&V, Pão & Iogurtes",CFME0002,Meloa lavada,24.51,8.00,16.51,KG,2025-07-06,0.00,0.00,0.00,Sem Stock Físico e BC,
jul.,Rutura 14h,Rutura 14h-Sem Stock Físico e BC,COZINHA FRIA - EK,NORMAL,OT25047964,483714,Secos,CMBO0001,Bulgur,0.01,0.00,0.01,KG,2025-07-06,0.00,0.00,0.00,Sem Stock Físico e BC,
jul.,Rutura 14h,Rutura 14h-Acerto de Inventário,COZINHA FRIA - EK,NORMAL,OT25047962,483712,Secos,GPPA0002,Papel vegetal,1.00,0.00,1.00,UN,2025-07-06,3.488.00,0.00,0.00,Acerto de Inventário,
jul.,Rutura 14h,Rutura 14h-Sem Stock Físico e BC,COZINHA FRIA - EK,NORMAL,OT25047962,483712,"F&V, Pão & Iogurtes",CFME0003,Meloa rosa lavada,5.40,0.00,5.40,KG,2025-07-06,0.00,0.00,0.00,Sem Stock Físico e BC,
